Timestamp,Bren Hall HVAC Elec Meter hvac elec power
2023-02-22 12:15:00+00:00,0.0
2023-02-22 12:30:00+00:00,0.0
2023-02-22 12:45:00+00:00,0.0
2023-02-22 13:00:00+00:00,0.0
2023-02-22 13:15:00+00:00,0.0
2023-02-22 13:30:00+00:00,0.0
2023-02-22 13:45:00+00:00,0.0
2023-02-22 14:00:00+00:00,0.0
2023-02-22 14:15:00+00:00,5.468874931335449
2023-02-22 14:30:00+00:00,10.937749862670898
2023-02-22 14:45:00+00:00,16.406624794006348
2023-02-22 15:00:00+00:00,21.875499725341797
2023-02-22 15:15:00+00:00,22.640416383743286
2023-02-22 15:30:00+00:00,23.405333042144775
2023-02-22 15:45:00+00:00,24.170249700546265
2023-02-22 16:00:00+00:00,24.935166358947754
2023-02-22 16:15:00+00:00,24.940749764442444
2023-02-22 16:30:00+00:00,24.946333169937134
2023-02-22 16:45:00+00:00,24.951916575431824
2023-02-22 17:00:00+00:00,24.957499980926514
2023-02-22 17:15:00+00:00,24.84025001525879
