Timestamp,Bren Hall HVAC Elec Meter hvac elec power
2022-10-29T04:00:00-07:00 Los_Angeles,0kW
2022-10-29T05:00:00-07:00 Los_Angeles,0kW
2022-10-29T06:00:00-07:00 Los_Angeles,0kW
2022-10-29T07:00:00-07:00 Los_Angeles,0kW
2022-10-29T08:00:00-07:00 Los_Angeles,0kW
2022-10-29T09:00:00-07:00 Los_Angeles,0kW
2022-10-29T10:00:00-07:00 Los_Angeles,0kW
2022-10-29T11:00:00-07:00 Los_Angeles,0kW
2022-10-29T12:00:00-07:00 Los_Angeles,0kW
2022-10-29T13:00:00-07:00 Los_Angeles,0kW
2022-10-29T14:00:00-07:00 Los_Angeles,0kW
2022-10-29T15:00:00-07:00 Los_Angeles,0kW
2022-10-29T16:00:00-07:00 Los_Angeles,0.12283333390951157kW
2022-10-29T17:00:00-07:00 Los_Angeles,2.0769999027252197kW
2022-10-29T18:00:00-07:00 Los_Angeles,0kW
2022-10-29T19:00:00-07:00 Los_Angeles,0kW
2022-10-29T20:00:00-07:00 Los_Angeles,0kW
2022-10-29T21:00:00-07:00 Los_Angeles,2.992666721343994kW
2022-10-29T22:00:00-07:00 Los_Angeles,0kW
2022-10-29T23:00:00-07:00 Los_Angeles,0kW
2022-10-30T00:00:00-07:00 Los_Angeles,3.1489999294281006kW
2022-10-30T01:00:00-07:00 Los_Angeles,0kW
2022-10-30T02:00:00-07:00 Los_Angeles,2.5236666947603226kW
2022-10-30T03:00:00-07:00 Los_Angeles,0kW
2022-10-30T04:00:00-07:00 Los_Angeles,0kW
2022-10-30T05:00:00-07:00 Los_Angeles,0kW
2022-10-30T06:00:00-07:00 Los_Angeles,0kW
2022-10-30T07:00:00-07:00 Los_Angeles,0kW
2022-10-30T08:00:00-07:00 Los_Angeles,0kW
2022-10-30T09:00:00-07:00 Los_Angeles,0kW
2022-10-30T10:00:00-07:00 Los_Angeles,0kW
2022-10-30T11:00:00-07:00 Los_Angeles,0kW
2022-10-30T12:00:00-07:00 Los_Angeles,0kW
2022-10-30T13:00:00-07:00 Los_Angeles,0kW
2022-10-30T14:00:00-07:00 Los_Angeles,0kW
2022-10-30T15:00:00-07:00 Los_Angeles,0kW
2022-10-30T16:00:00-07:00 Los_Angeles,0kW
2022-10-30T17:00:00-07:00 Los_Angeles,0kW
2022-10-30T18:00:00-07:00 Los_Angeles,0kW
2022-10-30T19:00:00-07:00 Los_Angeles,0kW
2022-10-30T20:00:00-07:00 Los_Angeles,0kW
2022-10-30T21:00:00-07:00 Los_Angeles,0kW
2022-10-30T22:00:00-07:00 Los_Angeles,0kW
2022-10-30T23:00:00-07:00 Los_Angeles,0kW
2022-10-31T00:00:00-07:00 Los_Angeles,0kW
2022-10-31T01:00:00-07:00 Los_Angeles,0kW
2022-10-31T02:00:00-07:00 Los_Angeles,0kW
2022-10-31T03:00:00-07:00 Los_Angeles,0kW
2022-10-31T04:00:00-07:00 Los_Angeles,0kW
2022-10-31T05:00:00-07:00 Los_Angeles,0kW
2022-10-31T06:00:00-07:00 Los_Angeles,0kW
2022-10-31T07:00:00-07:00 Los_Angeles,24.231666803359985kW
2022-10-31T08:00:00-07:00 Los_Angeles,27.29133367538452kW
2022-10-31T09:00:00-07:00 Los_Angeles,25.750333309173584kW
2022-10-31T10:00:00-07:00 Los_Angeles,26.107666492462158kW
2022-10-31T11:00:00-07:00 Los_Angeles,26.554333209991455kW
2022-10-31T12:00:00-07:00 Los_Angeles,26.766499519348145kW
2022-10-31T13:00:00-07:00 Los_Angeles,26.822332859039307kW
2022-10-31T14:00:00-07:00 Los_Angeles,26.91166639328003kW
2022-10-31T15:00:00-07:00 Los_Angeles,26.67716693878174kW
2022-10-31T16:00:00-07:00 Los_Angeles,26.610166549682617kW
2022-10-31T17:00:00-07:00 Los_Angeles,26.085333347320557kW
2022-10-31T18:00:00-07:00 Los_Angeles,25.72800064086914kW
2022-10-31T19:00:00-07:00 Los_Angeles,25.750333309173584kW
2022-10-31T20:00:00-07:00 Los_Angeles,27.2354998588562kW
2022-10-31T21:00:00-07:00 Los_Angeles,25.772665977478027kW
2022-10-31T22:00:00-07:00 Los_Angeles,17.632166385650635kW
2022-10-31T23:00:00-07:00 Los_Angeles,0kW
2022-11-01T00:00:00-07:00 Los_Angeles,0kW
2022-11-01T01:00:00-07:00 Los_Angeles,0kW
2022-11-01T02:00:00-07:00 Los_Angeles,0kW
2022-11-01T03:00:00-07:00 Los_Angeles,0kW
2022-11-01T04:00:00-07:00 Los_Angeles,0kW
2022-11-01T05:00:00-07:00 Los_Angeles,0kW
2022-11-01T06:00:00-07:00 Los_Angeles,0kW
2022-11-01T07:00:00-07:00 Los_Angeles,21.328333854675293kW
2022-11-01T08:00:00-07:00 Los_Angeles,25.236666679382324kW
2022-11-01T09:00:00-07:00 Los_Angeles,24.153500080108643kW
2022-11-01T10:00:00-07:00 Los_Angeles,25.214333534240723kW
2022-11-01T11:00:00-07:00 Los_Angeles,25.214333534240723kW
2022-11-01T12:00:00-07:00 Los_Angeles,25.38183355331421kW
2022-11-01T13:00:00-07:00 Los_Angeles,25.95133352279663kW
2022-11-01T14:00:00-07:00 Los_Angeles,25.582833766937256kW
2022-11-01T15:00:00-07:00 Los_Angeles,25.66100025177002kW
2022-11-01T16:00:00-07:00 Los_Angeles,25.839666843414307kW
2022-11-01T17:00:00-07:00 Los_Angeles,25.92899990081787kW
2022-11-01T18:00:00-07:00 Los_Angeles,25.850833415985107kW
2022-11-01T19:00:00-07:00 Los_Angeles,25.504666805267334kW
2022-11-01T20:00:00-07:00 Los_Angeles,25.002166271209717kW
2022-11-01T21:00:00-07:00 Los_Angeles,23.952499389648438kW
2022-11-01T22:00:00-07:00 Los_Angeles,16.001832962036133kW
2022-11-01T23:00:00-07:00 Los_Angeles,0kW
2022-11-02T00:00:00-07:00 Los_Angeles,0kW
2022-11-02T01:00:00-07:00 Los_Angeles,0kW
2022-11-02T02:00:00-07:00 Los_Angeles,0kW
2022-11-02T03:00:00-07:00 Los_Angeles,0kW
2022-11-02T04:00:00-07:00 Los_Angeles,0kW
2022-11-02T05:00:00-07:00 Los_Angeles,0kW
2022-11-02T06:00:00-07:00 Los_Angeles,0kW
2022-11-02T07:00:00-07:00 Los_Angeles,19.38533365726471kW
2022-11-02T08:00:00-07:00 Los_Angeles,24.175832748413086kW
2022-11-02T09:00:00-07:00 Los_Angeles,23.885499954223633kW
2022-11-02T10:00:00-07:00 Los_Angeles,24.87933349609375kW
2022-11-02T11:00:00-07:00 Los_Angeles,25.426499843597412kW
2022-11-02T12:00:00-07:00 Los_Angeles,25.426499843597412kW
2022-11-02T13:00:00-07:00 Los_Angeles,25.90666627883911kW
2022-11-02T14:00:00-07:00 Los_Angeles,26.152333736419678kW
2022-11-02T15:00:00-07:00 Los_Angeles,26.130000591278076kW
2022-11-02T16:00:00-07:00 Los_Angeles,26.252833366394043kW
2022-11-02T17:00:00-07:00 Los_Angeles,26.23050022125244kW
2022-11-02T18:00:00-07:00 Los_Angeles,25.35949993133545kW
2022-11-02T19:00:00-07:00 Los_Angeles,24.522000312805176kW
2022-11-02T20:00:00-07:00 Los_Angeles,24.320999145507812kW
2022-11-02T21:00:00-07:00 Los_Angeles,22.94749927520752kW
2022-11-02T22:00:00-07:00 Los_Angeles,15.242499828338623kW
2022-11-02T23:00:00-07:00 Los_Angeles,0kW
2022-11-03T00:00:00-07:00 Los_Angeles,0kW
2022-11-03T01:00:00-07:00 Los_Angeles,0kW
2022-11-03T02:00:00-07:00 Los_Angeles,0kW
2022-11-03T03:00:00-07:00 Los_Angeles,0kW
2022-11-03T04:00:00-07:00 Los_Angeles,0kW
2022-11-03T05:00:00-07:00 Los_Angeles,0kW
2022-11-03T06:00:00-07:00 Los_Angeles,0kW
2022-11-03T07:00:00-07:00 Los_Angeles,18.871666312217712kW
2022-11-03T08:00:00-07:00 Los_Angeles,23.148499488830566kW
2022-11-03T09:00:00-07:00 Los_Angeles,21.998332500457764kW
2022-11-03T10:00:00-07:00 Los_Angeles,23.662165641784668kW
2022-11-03T11:00:00-07:00 Los_Angeles,24.119999408721924kW
2022-11-03T12:00:00-07:00 Los_Angeles,25.482333183288574kW
2022-11-03T13:00:00-07:00 Los_Angeles,25.705666542053223kW
2022-11-03T14:00:00-07:00 Los_Angeles,25.38183355331421kW
2022-11-03T15:00:00-07:00 Los_Angeles,24.89050006866455kW
2022-11-03T16:00:00-07:00 Los_Angeles,25.292500495910645kW
2022-11-03T17:00:00-07:00 Los_Angeles,25.482333183288574kW
2022-11-03T18:00:00-07:00 Los_Angeles,24.979833126068115kW
2022-11-03T19:00:00-07:00 Los_Angeles,24.142333030700684kW
2022-11-03T20:00:00-07:00 Los_Angeles,23.896666208902996kW
2022-11-03T21:00:00-07:00 Los_Angeles,23.00333309173584kW
2022-11-03T22:00:00-07:00 Los_Angeles,17.420000076293945kW
2022-11-03T23:00:00-07:00 Los_Angeles,0kW
2022-11-04T00:00:00-07:00 Los_Angeles,0kW
2022-11-04T01:00:00-07:00 Los_Angeles,0kW
2022-11-04T02:00:00-07:00 Los_Angeles,0kW
2022-11-04T03:00:00-07:00 Los_Angeles,0kW
2022-11-04T04:00:00-07:00 Los_Angeles,0kW
2022-11-04T05:00:00-07:00 Los_Angeles,0kW
2022-11-04T06:00:00-07:00 Los_Angeles,0kW
2022-11-04T07:00:00-07:00 Los_Angeles,18.089999556541443kW
2022-11-04T08:00:00-07:00 Los_Angeles,23.23783302307129kW
2022-11-04T09:00:00-07:00 Los_Angeles,23.014499187469482kW
2022-11-04T10:00:00-07:00 Los_Angeles,23.740333080291748kW
2022-11-04T11:00:00-07:00 Los_Angeles,23.963666439056396kW
2022-11-04T12:00:00-07:00 Los_Angeles,24.33216619491577kW
2022-11-04T13:00:00-07:00 Los_Angeles,24.466166496276855kW
2022-11-04T14:00:00-07:00 Los_Angeles,24.510833263397217kW
2022-11-04T15:00:00-07:00 Los_Angeles,24.26516580581665kW
2022-11-04T16:00:00-07:00 Los_Angeles,24.32099962234497kW
2022-11-04T17:00:00-07:00 Los_Angeles,24.477332592010498kW
2022-11-04T18:00:00-07:00 Los_Angeles,23.96366596221924kW
2022-11-04T19:00:00-07:00 Los_Angeles,23.896666526794434kW
2022-11-04T20:00:00-07:00 Los_Angeles,23.918999671936035kW
2022-11-04T21:00:00-07:00 Los_Angeles,23.126166820526123kW
2022-11-04T22:00:00-07:00 Los_Angeles,15.65566611289978kW
2022-11-04T23:00:00-07:00 Los_Angeles,0kW
2022-11-05T00:00:00-07:00 Los_Angeles,0kW
2022-11-05T01:00:00-07:00 Los_Angeles,0kW
2022-11-05T02:00:00-07:00 Los_Angeles,0kW
2022-11-05T03:00:00-07:00 Los_Angeles,0kW
2022-11-05T04:00:00-07:00 Los_Angeles,0kW
2022-11-05T05:00:00-07:00 Los_Angeles,0kW
2022-11-05T06:00:00-07:00 Los_Angeles,0kW
2022-11-05T07:00:00-07:00 Los_Angeles,0kW
2022-11-05T08:00:00-07:00 Los_Angeles,0kW
2022-11-05T09:00:00-07:00 Los_Angeles,0kW
2022-11-05T10:00:00-07:00 Los_Angeles,0kW
2022-11-05T11:00:00-07:00 Los_Angeles,0kW
2022-11-05T12:00:00-07:00 Los_Angeles,0kW
2022-11-05T13:00:00-07:00 Los_Angeles,0kW
2022-11-05T14:00:00-07:00 Los_Angeles,0kW
2022-11-05T15:00:00-07:00 Los_Angeles,0kW
2022-11-05T16:00:00-07:00 Los_Angeles,0kW
2022-11-05T17:00:00-07:00 Los_Angeles,0kW
2022-11-05T18:00:00-07:00 Los_Angeles,0kW
2022-11-05T19:00:00-07:00 Los_Angeles,0kW
2022-11-05T20:00:00-07:00 Los_Angeles,0kW
2022-11-05T21:00:00-07:00 Los_Angeles,0kW
2022-11-05T22:00:00-07:00 Los_Angeles,0kW
2022-11-05T23:00:00-07:00 Los_Angeles,0kW
2022-11-06T00:00:00-07:00 Los_Angeles,0kW
2022-11-06T01:00:00-07:00 Los_Angeles,0kW
2022-11-06T01:00:00-08:00 Los_Angeles,0kW
2022-11-06T02:00:00-08:00 Los_Angeles,0kW
2022-11-06T03:00:00-08:00 Los_Angeles,0kW
2022-11-06T04:00:00-08:00 Los_Angeles,0kW
2022-11-06T05:00:00-08:00 Los_Angeles,0kW
2022-11-06T06:00:00-08:00 Los_Angeles,0kW
2022-11-06T07:00:00-08:00 Los_Angeles,0kW
2022-11-06T08:00:00-08:00 Los_Angeles,0kW
2022-11-06T09:00:00-08:00 Los_Angeles,0kW
2022-11-06T10:00:00-08:00 Los_Angeles,0kW
2022-11-06T11:00:00-08:00 Los_Angeles,0kW
2022-11-06T12:00:00-08:00 Los_Angeles,0kW
2022-11-06T13:00:00-08:00 Los_Angeles,0kW
2022-11-06T14:00:00-08:00 Los_Angeles,0kW
2022-11-06T15:00:00-08:00 Los_Angeles,0kW
2022-11-06T16:00:00-08:00 Los_Angeles,0kW
2022-11-06T17:00:00-08:00 Los_Angeles,0kW
2022-11-06T18:00:00-08:00 Los_Angeles,0kW
2022-11-06T19:00:00-08:00 Los_Angeles,0kW
2022-11-06T20:00:00-08:00 Los_Angeles,0kW
2022-11-06T21:00:00-08:00 Los_Angeles,0kW
2022-11-06T22:00:00-08:00 Los_Angeles,0kW
2022-11-06T23:00:00-08:00 Los_Angeles,0kW
2022-11-07T00:00:00-08:00 Los_Angeles,0kW
2022-11-07T01:00:00-08:00 Los_Angeles,0kW
2022-11-07T02:00:00-08:00 Los_Angeles,0kW
2022-11-07T03:00:00-08:00 Los_Angeles,0kW
2022-11-07T04:00:00-08:00 Los_Angeles,0kW
2022-11-07T05:00:00-08:00 Los_Angeles,0kW
2022-11-07T06:00:00-08:00 Los_Angeles,0kW
2022-11-07T07:00:00-08:00 Los_Angeles,25.39299964904785kW
2022-11-07T08:00:00-08:00 Los_Angeles,24.142333030700684kW
2022-11-07T09:00:00-08:00 Los_Angeles,24.611332893371582kW
2022-11-07T10:00:00-08:00 Los_Angeles,24.678333282470703kW
2022-11-07T11:00:00-08:00 Los_Angeles,24.85700035095215kW
2022-11-07T12:00:00-08:00 Los_Angeles,25.70566701889038kW
2022-11-07T13:00:00-08:00 Los_Angeles,25.40416717529297kW
2022-11-07T14:00:00-08:00 Los_Angeles,25.515832901000977kW
2022-11-07T15:00:00-08:00 Los_Angeles,25.471166610717773kW
2022-11-07T16:00:00-08:00 Los_Angeles,25.39299964904785kW
2022-11-07T17:00:00-08:00 Los_Angeles,25.35949993133545kW
2022-11-07T18:00:00-08:00 Los_Angeles,25.203166961669922kW
2022-11-07T19:00:00-08:00 Los_Angeles,24.86816644668579kW
2022-11-07T20:00:00-08:00 Los_Angeles,24.01949977874756kW
2022-11-07T21:00:00-08:00 Los_Angeles,23.851999759674072kW
2022-11-07T22:00:00-08:00 Los_Angeles,16.984499633312225kW
2022-11-07T23:00:00-08:00 Los_Angeles,0kW
2022-11-08T00:00:00-08:00 Los_Angeles,0kW
2022-11-08T01:00:00-08:00 Los_Angeles,0kW
2022-11-08T02:00:00-08:00 Los_Angeles,0kW
2022-11-08T03:00:00-08:00 Los_Angeles,0kW
2022-11-08T04:00:00-08:00 Los_Angeles,0kW
2022-11-08T05:00:00-08:00 Los_Angeles,0kW
2022-11-08T06:00:00-08:00 Los_Angeles,0kW
2022-11-08T07:00:00-08:00 Los_Angeles,20.401499271392822kW
2022-11-08T08:00:00-08:00 Los_Angeles,23.170833110809326kW
2022-11-08T09:00:00-08:00 Los_Angeles,24.164666175842285kW
2022-11-08T10:00:00-08:00 Los_Angeles,24.34333324432373kW
2022-11-08T11:00:00-08:00 Los_Angeles,24.6560001373291kW
2022-11-08T12:00:00-08:00 Los_Angeles,24.957499980926514kW
2022-11-08T13:00:00-08:00 Los_Angeles,25.66099977493286kW
2022-11-08T14:00:00-08:00 Los_Angeles,25.314833164215088kW
2022-11-08T15:00:00-08:00 Los_Angeles,25.136166095733643kW
2022-11-08T16:00:00-08:00 Los_Angeles,24.912833213806152kW
2022-11-08T17:00:00-08:00 Los_Angeles,25.091500282287598kW
2022-11-08T18:00:00-08:00 Los_Angeles,24.77883291244507kW
2022-11-08T19:00:00-08:00 Los_Angeles,24.633666515350342kW
2022-11-08T20:00:00-08:00 Los_Angeles,22.824666500091553kW
2022-11-08T21:00:00-08:00 Los_Angeles,23.662166595458984kW
2022-11-08T22:00:00-08:00 Los_Angeles,15.70033311843872kW
2022-11-08T23:00:00-08:00 Los_Angeles,0kW
2022-11-09T00:00:00-08:00 Los_Angeles,0kW
2022-11-09T01:00:00-08:00 Los_Angeles,0kW
2022-11-09T02:00:00-08:00 Los_Angeles,0kW
2022-11-09T03:00:00-08:00 Los_Angeles,0kW
2022-11-09T04:00:00-08:00 Los_Angeles,0kW
2022-11-09T05:00:00-08:00 Los_Angeles,0kW
2022-11-09T06:00:00-08:00 Los_Angeles,0kW
2022-11-09T07:00:00-08:00 Los_Angeles,19.66449999809265kW
2022-11-09T08:00:00-08:00 Los_Angeles,22.523166179656982kW
2022-11-09T09:00:00-08:00 Los_Angeles,23.75149965286255kW
2022-11-09T10:00:00-08:00 Los_Angeles,23.930165767669678kW
2022-11-09T11:00:00-08:00 Los_Angeles,24.231666088104248kW
2022-11-09T12:00:00-08:00 Los_Angeles,24.499666690826416kW
2022-11-09T13:00:00-08:00 Los_Angeles,24.756499767303467kW
2022-11-09T14:00:00-08:00 Los_Angeles,24.700666904449463kW
2022-11-09T15:00:00-08:00 Los_Angeles,24.56666660308838kW
2022-11-09T16:00:00-08:00 Los_Angeles,24.376832485198975kW
2022-11-09T17:00:00-08:00 Los_Angeles,24.0083327293396kW
2022-11-09T18:00:00-08:00 Los_Angeles,23.985999584197998kW
2022-11-09T19:00:00-08:00 Los_Angeles,23.885499477386475kW
2022-11-09T20:00:00-08:00 Los_Angeles,23.126165866851807kW
2022-11-09T21:00:00-08:00 Los_Angeles,23.583999633789062kW
2022-11-09T22:00:00-08:00 Los_Angeles,15.71150016784668kW
2022-11-09T23:00:00-08:00 Los_Angeles,0kW
2022-11-10T00:00:00-08:00 Los_Angeles,0kW
2022-11-10T01:00:00-08:00 Los_Angeles,0kW
2022-11-10T02:00:00-08:00 Los_Angeles,0kW
2022-11-10T03:00:00-08:00 Los_Angeles,0kW
2022-11-10T04:00:00-08:00 Los_Angeles,0kW
2022-11-10T05:00:00-08:00 Los_Angeles,0kW
2022-11-10T06:00:00-08:00 Los_Angeles,0kW
2022-11-10T07:00:00-08:00 Los_Angeles,19.686833143234253kW
2022-11-10T08:00:00-08:00 Los_Angeles,22.143499851226807kW
2022-11-10T09:00:00-08:00 Los_Angeles,22.858166217803955kW
2022-11-10T10:00:00-08:00 Los_Angeles,22.45616626739502kW
2022-11-10T11:00:00-08:00 Los_Angeles,23.159666538238525kW
2022-11-10T12:00:00-08:00 Los_Angeles,23.56166648864746kW
2022-11-10T13:00:00-08:00 Los_Angeles,23.78499984741211kW
2022-11-10T14:00:00-08:00 Los_Angeles,23.72916603088379kW
2022-11-10T15:00:00-08:00 Los_Angeles,23.650999546051025kW
2022-11-10T16:00:00-08:00 Los_Angeles,23.863165855407715kW
2022-11-10T17:00:00-08:00 Los_Angeles,23.449999809265137kW
2022-11-10T18:00:00-08:00 Los_Angeles,23.21549940109253kW
2022-11-10T19:00:00-08:00 Los_Angeles,23.103832721710205kW
2022-11-10T20:00:00-08:00 Los_Angeles,22.389166355133057kW
2022-11-10T21:00:00-08:00 Los_Angeles,23.617499828338623kW
2022-11-10T22:00:00-08:00 Los_Angeles,17.54283332824707kW
2022-11-10T23:00:00-08:00 Los_Angeles,0kW
2022-11-11T00:00:00-08:00 Los_Angeles,0kW
2022-11-11T01:00:00-08:00 Los_Angeles,0kW
2022-11-11T02:00:00-08:00 Los_Angeles,0kW
2022-11-11T03:00:00-08:00 Los_Angeles,0kW
2022-11-11T04:00:00-08:00 Los_Angeles,0kW
2022-11-11T05:00:00-08:00 Los_Angeles,0kW
2022-11-11T06:00:00-08:00 Los_Angeles,0kW
2022-11-11T07:00:00-08:00 Los_Angeles,18.034166887402534kW
2022-11-11T08:00:00-08:00 Los_Angeles,22.24399995803833kW
2022-11-11T09:00:00-08:00 Los_Angeles,23.193166255950928kW
2022-11-11T10:00:00-08:00 Los_Angeles,23.159666538238525kW
2022-11-11T11:00:00-08:00 Los_Angeles,23.31599998474121kW
2022-11-11T12:00:00-08:00 Los_Angeles,23.349499225616455kW
2022-11-11T13:00:00-08:00 Los_Angeles,23.49466609954834kW
2022-11-11T14:00:00-08:00 Los_Angeles,23.304832935333252kW
2022-11-11T15:00:00-08:00 Los_Angeles,23.293665885925293kW
2022-11-11T16:00:00-08:00 Los_Angeles,23.371833324432373kW
2022-11-11T17:00:00-08:00 Los_Angeles,23.181999683380127kW
2022-11-11T18:00:00-08:00 Los_Angeles,23.20433282852173kW
2022-11-11T19:00:00-08:00 Los_Angeles,23.382999420166016kW
2022-11-11T20:00:00-08:00 Los_Angeles,22.71299982070923kW
2022-11-11T21:00:00-08:00 Los_Angeles,23.22666645050049kW
2022-11-11T22:00:00-08:00 Los_Angeles,15.476999759674072kW
2022-11-11T23:00:00-08:00 Los_Angeles,0kW
2022-11-12T00:00:00-08:00 Los_Angeles,0kW
2022-11-12T01:00:00-08:00 Los_Angeles,0kW
2022-11-12T02:00:00-08:00 Los_Angeles,0kW
2022-11-12T03:00:00-08:00 Los_Angeles,0kW
2022-11-12T04:00:00-08:00 Los_Angeles,0kW
2022-11-12T05:00:00-08:00 Los_Angeles,0kW
2022-11-12T06:00:00-08:00 Los_Angeles,0kW
2022-11-12T07:00:00-08:00 Los_Angeles,0kW
2022-11-12T08:00:00-08:00 Los_Angeles,0kW
2022-11-12T09:00:00-08:00 Los_Angeles,0kW
2022-11-12T10:00:00-08:00 Los_Angeles,0kW
2022-11-12T11:00:00-08:00 Los_Angeles,0kW
2022-11-12T12:00:00-08:00 Los_Angeles,0kW
2022-11-12T13:00:00-08:00 Los_Angeles,0kW
2022-11-12T14:00:00-08:00 Los_Angeles,0kW
2022-11-12T15:00:00-08:00 Los_Angeles,0kW
2022-11-12T16:00:00-08:00 Los_Angeles,0kW
2022-11-12T17:00:00-08:00 Los_Angeles,0kW
2022-11-12T18:00:00-08:00 Los_Angeles,0kW
2022-11-12T19:00:00-08:00 Los_Angeles,0kW
2022-11-12T20:00:00-08:00 Los_Angeles,0kW
2022-11-12T21:00:00-08:00 Los_Angeles,0kW
2022-11-12T22:00:00-08:00 Los_Angeles,0kW
2022-11-12T23:00:00-08:00 Los_Angeles,0kW
2022-11-13T00:00:00-08:00 Los_Angeles,0kW
2022-11-13T01:00:00-08:00 Los_Angeles,0kW
2022-11-13T02:00:00-08:00 Los_Angeles,0kW
2022-11-13T03:00:00-08:00 Los_Angeles,0kW
2022-11-13T04:00:00-08:00 Los_Angeles,0kW
2022-11-13T05:00:00-08:00 Los_Angeles,0kW
2022-11-13T06:00:00-08:00 Los_Angeles,0kW
2022-11-13T07:00:00-08:00 Los_Angeles,0kW
2022-11-13T08:00:00-08:00 Los_Angeles,0kW
2022-11-13T09:00:00-08:00 Los_Angeles,0kW
2022-11-13T10:00:00-08:00 Los_Angeles,0kW
2022-11-13T11:00:00-08:00 Los_Angeles,0.12283333390951157kW
2022-11-13T12:00:00-08:00 Los_Angeles,0kW
2022-11-13T13:00:00-08:00 Los_Angeles,0kW
2022-11-13T14:00:00-08:00 Los_Angeles,0kW
2022-11-13T15:00:00-08:00 Los_Angeles,0.35733333230018616kW
2022-11-13T16:00:00-08:00 Los_Angeles,0.8263333439826965kW
2022-11-13T17:00:00-08:00 Los_Angeles,0.9603333473205566kW
2022-11-13T18:00:00-08:00 Los_Angeles,0.9603332877159119kW
2022-11-13T19:00:00-08:00 Los_Angeles,0kW
2022-11-13T20:00:00-08:00 Los_Angeles,0kW
2022-11-13T21:00:00-08:00 Los_Angeles,0kW
2022-11-13T22:00:00-08:00 Los_Angeles,0kW
2022-11-13T23:00:00-08:00 Los_Angeles,0.9938333034515381kW
2022-11-14T00:00:00-08:00 Los_Angeles,0kW
2022-11-14T01:00:00-08:00 Los_Angeles,0kW
2022-11-14T02:00:00-08:00 Los_Angeles,0kW
2022-11-14T03:00:00-08:00 Los_Angeles,0kW
2022-11-14T04:00:00-08:00 Los_Angeles,0kW
2022-11-14T05:00:00-08:00 Los_Angeles,0kW
2022-11-14T06:00:00-08:00 Los_Angeles,0kW
2022-11-14T07:00:00-08:00 Los_Angeles,20.9486665725708kW
2022-11-14T08:00:00-08:00 Los_Angeles,23.27133274078369kW
2022-11-14T09:00:00-08:00 Los_Angeles,23.49466562271118kW
2022-11-14T10:00:00-08:00 Los_Angeles,23.48349952697754kW
2022-11-14T11:00:00-08:00 Los_Angeles,23.963666439056396kW
2022-11-14T12:00:00-08:00 Los_Angeles,24.119999408721924kW
2022-11-14T13:00:00-08:00 Los_Angeles,24.198166370391846kW
2022-11-14T14:00:00-08:00 Los_Angeles,24.421499729156494kW
2022-11-14T15:00:00-08:00 Los_Angeles,24.07533311843872kW
2022-11-14T16:00:00-08:00 Los_Angeles,23.818499088287354kW
2022-11-14T17:00:00-08:00 Los_Angeles,23.49466562271118kW
2022-11-14T18:00:00-08:00 Los_Angeles,23.438833236694336kW
2022-11-14T19:00:00-08:00 Los_Angeles,23.464888254801433kW
2022-11-14T20:00:00-08:00 Los_Angeles,23.349499225616455kW
2022-11-14T21:00:00-08:00 Los_Angeles,23.572832584381104kW
2022-11-14T22:00:00-08:00 Los_Angeles,15.890166282653809kW
2022-11-14T23:00:00-08:00 Los_Angeles,0kW
2022-11-15T00:00:00-08:00 Los_Angeles,0kW
2022-11-15T01:00:00-08:00 Los_Angeles,0kW
2022-11-15T02:00:00-08:00 Los_Angeles,0kW
2022-11-15T03:00:00-08:00 Los_Angeles,0kW
2022-11-15T04:00:00-08:00 Los_Angeles,0kW
2022-11-15T05:00:00-08:00 Los_Angeles,0kW
2022-11-15T06:00:00-08:00 Los_Angeles,0kW
2022-11-15T07:00:00-08:00 Los_Angeles,20.066499829292297kW
2022-11-15T08:00:00-08:00 Los_Angeles,22.94749927520752kW
2022-11-15T09:00:00-08:00 Los_Angeles,23.338333129882812kW
2022-11-15T10:00:00-08:00 Los_Angeles,23.76266574859619kW
2022-11-15T11:00:00-08:00 Los_Angeles,24.30983304977417kW
2022-11-15T12:00:00-08:00 Los_Angeles,24.6448335647583kW
2022-11-15T13:00:00-08:00 Los_Angeles,24.499666213989258kW
2022-11-15T14:00:00-08:00 Los_Angeles,24.5108323097229kW
2022-11-15T15:00:00-08:00 Los_Angeles,24.756500244140625kW
2022-11-15T16:00:00-08:00 Los_Angeles,24.477332592010498kW
2022-11-15T17:00:00-08:00 Los_Angeles,23.896666526794434kW
2022-11-15T18:00:00-08:00 Los_Angeles,23.405333042144775kW
2022-11-15T19:00:00-08:00 Los_Angeles,23.371832370758057kW
2022-11-15T20:00:00-08:00 Los_Angeles,22.422666549682617kW
2022-11-15T21:00:00-08:00 Los_Angeles,23.0479998588562kW
2022-11-15T22:00:00-08:00 Los_Angeles,14.874000072479248kW
2022-11-15T23:00:00-08:00 Los_Angeles,0kW
2022-11-16T00:00:00-08:00 Los_Angeles,0kW
2022-11-16T01:00:00-08:00 Los_Angeles,0kW
2022-11-16T02:00:00-08:00 Los_Angeles,0kW
2022-11-16T03:00:00-08:00 Los_Angeles,0kW
2022-11-16T04:00:00-08:00 Los_Angeles,0kW
2022-11-16T05:00:00-08:00 Los_Angeles,0kW
2022-11-16T06:00:00-08:00 Los_Angeles,0kW
2022-11-16T07:00:00-08:00 Los_Angeles,21.060333251953125kW
2022-11-16T08:00:00-08:00 Los_Angeles,24.04183292388916kW
